Population,Bolt_Bool,Frequency,Avg_1C.value,Estimated_Ploidy,Latitude,Longitude,Elevation,Soil_Thickness,CHILI,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,RH,DD1040,MAP_var,MSP_var,AHM_var,SHM_var,DD_0_var,DD5_var,DD_18_var,NFFD_var,PPT_wt_var,PPT_sp_var,PPT_sm_var,PPT_at_var,Tave_sp_var,Tave_sm_var,Tave_at_var,MAT_var,PPT_wt,PPT_sp,PPT_sm,PPT_at,PAS_wt,NFFD_sm,Tmin_sm,DD_18_at,DD_18_wt,DD18_at,DD18_sm,RH_wt,RH_sp,RH_sm,RH_at,MAT_ssp370,AHM_ssp370,SHM_ssp370,MAT_ssp585,AHM_ssp585,SHM_ssp585,MAT_fvar,AHM_fvar,SHM_fvar
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,0,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Rush Creek,1,0.12631579,2.762,2x,37.94942,-119.05962,1952.9,9,197,8.9,19.9,-0.8,20.7,352,54,53.7,369,249,2103,3481,179,186,149,272,123,60,-31.7,39.9,1085,881,47,1063,10693.52299,622.5988506,347.6545402,40956.36644,3668.662069,32629.63333,52577.36092,222.8229885,9572.005747,1487.154023,281.7574713,1089.081609,2.20837931,1.129022989,1.208333333,0.5329195402,186,73,32,62,52,90,8.3,747,1636,23,155,51,49,45,45,10.5,56.8,318.2,10.9,57.9,325.7,0.2988505747,18.032,2675.551828
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,0,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,1,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,1,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,1,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,1,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,1,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
Sage Hen,1,0.233333333,4.705,4x,43.556945,-119.295406,1445.12,1,188,7.1,19.1,-3,22.1,297,91,57.3,210.4,400,1720,4095,121,169,155,260,105,64,-31.8,39.2,890,694,52,839,4010.478161,908.3505747,196.7970575,8984.249885,6428.547126,19240.34023,33596.96552,94.04712644,1124.303448,1016.010345,328.4367816,520.0103448,1.286954023,1.231367816,0.5225402299,0.3184367816,93,96,39,70,44,89,7.1,977,1798,13,108,59,53,45,50,9.3,61.7,215.4,9.7,61.9,215.1,0.2941264368,6.340229885,440.9528851
